longitude,latitude,class,country,CountryName,year
97.13384469,24.16748434,0,1,Myanmar,2013
95.59257611,18.91994868,0,1,Myanmar,2013
93.63038147,19.76081343,0,1,Myanmar,2013
96.1923874,23.77178328,0,1,Myanmar,2013
96.01545973,20.14752129,0,1,Myanmar,2013
94.52072444,15.97917034,0,1,Myanmar,2013
95.2284496,21.41106672,0,1,Myanmar,2013
96.92225359,18.09707034,0,1,Myanmar,2013
93.42937721,19.96316057,0,1,Myanmar,2013
93.77252269,19.51350027,0,1,Myanmar,2013
98.64096938,12.60222152,0,1,Myanmar,2013
98.44290133,13.39362364,0,1,Myanmar,2013
98.60974556,12.91248712,0,1,Myanmar,2013
96.34992664,25.17922,0,1,Myanmar,2013
96.92302852,20.60167819,0,1,Myanmar,2013
96.33746079,16.52775591,0,1,Myanmar,2013
98.69161588,12.23799668,0,1,Myanmar,2013
96.79524641,16.78406227,0,1,Myanmar,2013
96.44478144,24.2664096,0,1,Myanmar,2013
94.46096823,16.99989922,0,1,Myanmar,2013
95.60560743,17.35063425,0,1,Myanmar,2013
98.70936803,12.06262917,0,1,Myanmar,2013
94.39009354,16.80204869,0,1,Myanmar,2013
94.86551253,16.17252427,0,1,Myanmar,2013
98.42711291,13.4790591,0,1,Myanmar,2013
97.05383539,19.88222171,0,1,Myanmar,2013
96.80487209,16.76607586,0,1,Myanmar,2013
94.24264456,15.97467374,0,1,Myanmar,2013
93.71602296,19.7113508,0,1,Myanmar,2013
95.80926967,16.76607586,0,1,Myanmar,2013
95.17245992,19.58994252,0,1,Myanmar,2013
94.45665816,15.90272809,0,1,Myanmar,2013
95.35197198,23.51547691,0,1,Myanmar,2013
98.17567618,13.58697757,0,1,Myanmar,2013
94.71348372,16.0601092,0,1,Myanmar,2013
93.65305206,19.12229581,0,1,Myanmar,2013
95.70447923,23.09279623,0,1,Myanmar,2013
95.34381247,23.5109803,0,1,Myanmar,2013
96.06435668,21.90569305,0,1,Myanmar,2013
96.01134049,22.22045525,0,1,Myanmar,2013
94.81963384,21.15925696,0,1,Myanmar,2013
92.65430283,20.39033785,0,1,Myanmar,2013
96.31158056,25.14324718,0,1,Myanmar,2013
97.90023401,14.74260453,0,1,Myanmar,2013
95.89601532,22.144013,0,1,Myanmar,2013
96.31074839,18.39384613,0,1,Myanmar,2013
96.99702066,19.97665038,0,1,Myanmar,2013
96.93003971,20.55221556,0,1,Myanmar,2013
96.30049337,18.11056015,0,1,Myanmar,2013
95.10400828,16.0646058,0,1,Myanmar,2013
95.05810509,15.88923829,0,1,Myanmar,2013
98.49990384,10.73163469,0,1,Myanmar,2013
95.0694893,16.05111599,0,1,Myanmar,2013
98.62730382,12.80456865,0,1,Myanmar,2013
97.59207124,16.70762002,0,1,Myanmar,2013
96.9927715,17.30117162,0,1,Myanmar,2013
98.52535889,10.04365444,0,1,Myanmar,2013
95.61042887,18.89296906,0,1,Myanmar,2013
96.95186908,20.12054167,0,1,Myanmar,2013
98.13250749,13.67241303,0,1,Myanmar,2013
96.33574872,25.19270981,0,1,Myanmar,2013
98.92655125,11.60847227,0,1,Myanmar,2013
94.47927467,17.89921981,0,1,Myanmar,2013
97.60974096,16.83352491,0,1,Myanmar,2013
96.33146169,25.11177096,0,1,Myanmar,2013
98.16656982,13.6319436,0,1,Myanmar,2013
94.75363754,16.10507523,0,1,Myanmar,2013
95.9961974,22.2834077,0,1,Myanmar,2013
93.59354808,19.90920133,0,1,Myanmar,2013
95.99044184,20.19248732,0,1,Myanmar,2013
98.61413836,12.81805846,0,1,Myanmar,2013
97.62621333,16.23547671,0,1,Myanmar,2013
98.16356943,13.54650814,0,1,Myanmar,2013
98.72300078,11.16780518,0,1,Myanmar,2013
97.0462997,19.87772511,0,1,Myanmar,2013
95.34646861,23.33111619,0,1,Myanmar,2013
92.66208046,20.36335823,0,1,Myanmar,2013
96.18644044,18.86149284,0,1,Myanmar,2013
94.73329518,20.71858987,0,1,Myanmar,2013
96.14266972,17.36862066,0,1,Myanmar,2013
95.03576025,21.30764485,0,1,Myanmar,2013
93.62490414,19.91369794,0,1,Myanmar,2013
98.51695402,10.26848458,0,1,Myanmar,2013
95.79291632,16.76157926,0,1,Myanmar,2013
96.34639695,25.08029474,0,1,Myanmar,2013
92.62525907,20.42181407,0,1,Myanmar,2013
96.78770988,16.8245317,0,1,Myanmar,2013
98.40484802,12.5752419,0,1,Myanmar,2013
98.09038667,13.74885528,0,1,Myanmar,2013
98.23291035,27.57590938,1,1,Myanmar,2013
98.31431897,27.27463698,1,1,Myanmar,2013
98.36275281,27.28363019,1,1,Myanmar,2013
98.00968179,27.27913359,1,1,Myanmar,2013
97.7994815,28.18744738,1,1,Myanmar,2013
98.02179069,28.17395758,1,1,Myanmar,2013
97.06433255,27.68832446,1,1,Myanmar,2013
98.15327347,25.65585992,1,1,Myanmar,2013
97.99516736,27.97161044,1,1,Myanmar,2013
96.75450055,27.10376607,1,1,Myanmar,2013
97.06882649,25.69632934,1,1,Myanmar,2013
98.73578525,26.77101745,1,1,Myanmar,2013
98.52838067,27.05880004,1,1,Myanmar,2013
98.736244,27.01383401,1,1,Myanmar,2013
93.30525705,20.08456885,1,1,Myanmar,2013
98.15155822,26.77101745,1,1,Myanmar,2013
98.53631219,26.70356841,1,1,Myanmar,2013
97.32091629,27.08128306,1,1,Myanmar,2013
98.7017379,27.28363019,1,1,Myanmar,2013
98.1224666,27.25215397,1,1,Myanmar,2013
98.47034585,26.98685439,1,1,Myanmar,2013
97.56473698,27.71980068,1,1,Myanmar,2013
98.51558658,25.91216629,1,1,Myanmar,2013
98.29411103,27.53094335,1,1,Myanmar,2013
97.30117898,27.7602701,1,1,Myanmar,2013
96.96269627,27.52195015,1,1,Myanmar,2013
98.5073895,27.0003442,1,1,Myanmar,2013
98.51022258,27.00933741,1,1,Myanmar,2013
97.6248276,27.85469877,1,1,Myanmar,2013
97.85159608,27.97610705,1,1,Myanmar,2013
98.59387758,27.44101129,1,1,Myanmar,2013
98.17517096,27.89516819,1,1,Myanmar,2013
98.48923978,27.28363019,1,1,Myanmar,2013
97.80608264,28.34482849,1,1,Myanmar,2013
97.67655053,28.44825036,1,1,Myanmar,2013
98.19129262,27.09477286,1,1,Myanmar,2013
97.34211717,27.84570556,1,1,Myanmar,2013
97.84296621,28.12899155,1,1,Myanmar,2013
98.51999663,27.58490259,1,1,Myanmar,2013
98.18198065,27.1532287,1,1,Myanmar,2013
97.73552607,28.34033189,1,1,Myanmar,2013
97.1806804,27.64785503,1,1,Myanmar,2013
97.10387859,27.69282106,1,1,Myanmar,2013
97.73133869,28.21892361,1,1,Myanmar,2013
97.75797327,27.89516819,1,1,Myanmar,2013
97.20947232,27.78275312,1,1,Myanmar,2013
97.77857252,28.09751533,1,1,Myanmar,2013
98.26613067,27.39154866,1,1,Myanmar,2013
97.11699296,27.28812679,1,1,Myanmar,2013
94.35208204,20.86248116,1,1,Myanmar,2013
93.27482415,20.1700043,1,1,Myanmar,2013
98.46439973,26.17296926,1,1,Myanmar,2013
96.9580906,27.49946713,1,1,Myanmar,2013
97.48598722,27.99409346,1,1,Myanmar,2013
96.96687305,27.42302488,1,1,Myanmar,2013
94.94971364,15.9072247,1,1,Myanmar,2013
98.06917307,27.62537201,1,1,Myanmar,2013
98.00284507,27.26564378,1,1,Myanmar,2013
97.05144165,19.94067755,1,1,Myanmar,2013
92.40852607,20.71409326,1,1,Myanmar,2013
96.95412653,27.5983924,1,1,Myanmar,2013
97.21903242,27.1442355,1,1,Myanmar,2013
97.88110742,28.18744738,1,1,Myanmar,2013
97.99919968,27.95362403,1,1,Myanmar,2013
98.35189261,27.26564378,1,1,Myanmar,2013
97.58124015,27.69282106,1,1,Myanmar,2013
97.10193212,27.76476671,1,1,Myanmar,2013
97.03206705,27.32409962,1,1,Myanmar,2013
98.19779089,26.80699028,1,1,Myanmar,2013
92.91444717,20.33637861,1,1,Myanmar,2013
97.53358737,28.25939303,1,1,Myanmar,2013
98.30671105,27.03631703,1,1,Myanmar,2013
97.93276645,28.13798475,1,1,Myanmar,2013
97.14050413,27.68832446,1,1,Myanmar,2013
97.41630667,27.85469877,1,1,Myanmar,2013
98.18633681,27.77825651,1,1,Myanmar,2013
97.57061742,27.93563762,1,1,Myanmar,2013
97.02404899,27.66584144,1,1,Myanmar,2013
92.37083762,20.84899135,1,1,Myanmar,2013
98.00017448,27.92664441,1,1,Myanmar,2013
97.3181574,27.07228985,1,1,Myanmar,2013
93.29586081,20.12503827,1,1,Myanmar,2013
97.30347516,27.09027626,1,1,Myanmar,2013
97.70368787,28.2054338,1,1,Myanmar,2013
98.26113075,27.47698412,1,1,Myanmar,2013
98.27739325,27.47248751,1,1,Myanmar,2013
97.26314824,26.93289516,1,1,Myanmar,2013
98.3833242,27.26114717,1,1,Myanmar,2013
98.63174747,27.1532287,1,1,Myanmar,2013
96.92895243,26.9958476,1,1,Myanmar,2013
93.26738539,20.05309263,1,1,Myanmar,2013
97.33835703,27.07228985,1,1,Myanmar,2013
97.97784808,28.16496437,1,1,Myanmar,2013
92.42914365,20.70060345,1,1,Myanmar,2013
98.5327282,27.48597732,1,1,Myanmar,2013
92.91296653,20.34986842,1,1,Myanmar,2013
98.44370504,27.62986862,1,1,Myanmar,2013
97.58083787,27.73778709,1,1,Myanmar,2013
98.47701927,26.95987478,1,1,Myanmar,2013
97.83528712,27.95812063,1,1,Myanmar,2013
98.1011423,27.25665057,1,1,Myanmar,2013
97.93114115,28.19194399,1,1,Myanmar,2013
96.32308939,16.44232045,1,1,Myanmar,2013
96.92509322,20.1700043,1,1,Myanmar,2013
97.52989997,27.93563762,1,1,Myanmar,2013
95.80069101,18.37136312,1,1,Myanmar,2013
98.43009292,26.43377223,1,1,Myanmar,2013
97.53580272,27.77825651,1,1,Myanmar,2013
97.18955353,27.84570556,1,1,Myanmar,2013
98.19335877,27.46349431,1,1,Myanmar,2013
98.15056765,26.37081979,1,1,Myanmar,2013
97.8821888,27.99859006,1,1,Myanmar,2013
97.41257196,28.07053571,1,1,Myanmar,2013
97.42486027,27.79624293,1,1,Myanmar,2013
98.48599586,26.96437138,1,1,Myanmar,2013
97.11721261,27.61637881,1,1,Myanmar,2013
92.92565662,20.39483445,1,1,Myanmar,2013
97.44966814,28.22342021,1,1,Myanmar,2013
98.01259306,28.00758327,1,1,Myanmar,2013
97.20530972,27.62986862,1,1,Myanmar,2013
92.90183952,20.29141258,1,1,Myanmar,2013
98.43450799,27.64785503,1,1,Myanmar,2013
98.2200165,27.12175248,1,1,Myanmar,2013
97.07689405,27.49047393,1,1,Myanmar,2013
97.3933079,27.80073953,1,1,Myanmar,2013
97.11539116,27.23416756,1,1,Myanmar,2013
98.30095895,27.28812679,1,1,Myanmar,2013
97.18011504,27.0003442,1,1,Myanmar,2013
96.96358893,27.58040598,1,1,Myanmar,2013
98.24201015,27.58040598,1,1,Myanmar,2013
98.45914289,26.991351,1,1,Myanmar,2013
97.83646745,28.04355609,1,1,Myanmar,2013
96.97373513,27.58040598,1,1,Myanmar,2013
97.4098206,27.92664441,1,1,Myanmar,2013
97.91793242,28.29986246,1,1,Myanmar,2013
97.77833905,28.33133868,1,1,Myanmar,2013
98.53518108,27.43201809,1,1,Myanmar,2013
98.57093019,27.53993656,1,1,Myanmar,2013
98.53109739,26.64511257,1,1,Myanmar,2013
97.28041659,27.80523613,1,1,Myanmar,2013
98.206666,27.77825651,1,1,Myanmar,2013
97.04615739,27.28812679,1,1,Myanmar,2013
93.79541617,19.80577946,1,1,Myanmar,2013
97.92667837,28.14248135,1,1,Myanmar,2013
98.17672328,27.21618114,1,1,Myanmar,2013
